,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,target
17699,,,,,,840.0,7.0,,,,,,0.0,,,,,,,,184.0,230.0,,2.0,24.0,,,286.96,,,,,,,0.0,,,3744048.0,,,,,,0.0,,,,,,,,,,,,,4.093997,,,,,,,,9.0,,,,,,,,38,0.0,,894976.0,,0.0,,,211332.9,,40.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,56.0,-574296.0,,,,,,575.0,,,,66.0,,153.0,,,,,,,0.0,4087865.0,315854.0,,,,,,25.0,,,0.0,9.0,,,,,141239.0,,,,9886000.0,,,,,,,30.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,342.0,,,puvq9aX0Db,RO12,,taul,1K8T,TLkP,0nY9OFL,LH0kFz12FM,,,Y47A,9_Y1,Y9Bl,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,7Ww66JZ,BCds,UYBR,,25cNqhB,oslk,mErwEWL,,,,uWr3,RAYp,F2FyR07IdsN7I,,,-1
14845,,,,,,1792.0,0.0,,,,,,0.0,,,,,,,,260.0,325.0,,2.0,128.0,,,266.88,,,,,,,0.0,,,7741200.0,,,,,,0.0,,,,,,,52314.72,,,,,,2.219825,,,,,,,,9.0,,,,,,,3.0,28,0.0,,3672136.0,,12.0,,,93677.7,,15.0,,2.0,,,,,,,,,8325.0,,,,,,,,,,,,,,,40.0,,,56.0,421708.0,,,,,,1605.0,,,,108.0,,0.0,,,,,,,32.0,2642400.0,144458.0,,,,,,0.0,,,0.0,9.0,,,,,59479.0,,,,10480440.0,,,,,,,40.0,,,105372.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,NESt0G8EIb,RO12,,taul,z3mO,0Xwj,5EpXqGp,7ugcoeo,,,ZOE5,HLqf,k13i,VpdQ,zm5i,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,f7s6,cJvF,FzaX,OTgQ8OA,oslk,Vo68gbh,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,,1
35690,,,,,,2296.0,7.0,,,,,,3252.0,,,,,,,,240.0,300.0,,8.0,224.0,,,166.56,,,,,,,0.0,,,96690.0,,,,,,0.0,,,,,,,,,,,,,6.65392,,,,,,,,18.0,,,,,,,3.0,178,210.0,,350744.0,,0.0,,,7371.54,,10.0,,26.0,,,,,,,,,6045.0,,,,,,,,,,,,,,,80.0,,,64.0,-69270.4,,,,,,1105.0,,,,42.0,,2961.0,34.0,,,,,,0.0,9835.0,341662.0,,,,,,315.0,,,0.0,9.0,,,,,54334.0,,,,1186332.0,,,,,,,4.0,,,374022.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,J9Vr4RQZiT,g62hiBSaKg,,taul,1K8T,L80O,fhk21Ss,Qj_RuBBLPJ,,,9BLB,9_Y1,z5Ry,VpdQ,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,_5OXC8MSLt,,,,XTbj5PX,cNcr,UYBR,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,,FSa2,ZI9m,ib5G6X1eUxUn6,am7c,,-1
32147,,,,,,77.0,0.0,,,,,,0.0,,,,,,,,28.0,35.0,,2.0,0.0,,,286.96,,,,,,,0.0,,,3628800.0,,,,,,0.0,,,,,,,,,,,,,0.216834,,,,,,,,9.0,,,,,,,3.0,16,0.0,,2054736.0,,0.0,,,320289.0,,0.0,,0.0,,,,,,,,,160887.0,,,,,,,,,,,,,,,16.0,,,16.0,-303623.6,,,,,,175.0,,,,6.0,,0.0,4.0,,,,,,0.0,5334750.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,609763.0,,,,7714400.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,CEat0G8rTN,RO12,,taul,1K8T,2Ix5,b8EwNvo,7OQTfyc,,,Zptk,9_Y1,e7QV,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,_h4V,cJvF,FzaX,0OMR98m,oslk,BRhRmrT,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,,-1
25525,,,,,,35.0,0.0,,,,,,0.0,,,,,,,,28.0,35.0,,0.0,8.0,,,253.52,,,,,,,0.0,,,4096506.0,,,,,,0.0,,,,,,,,,,,,,4.079897,,,,,,,,9.0,,,,,,,3.0,14,0.0,,2626976.0,,0.0,,,477936.0,,0.0,,0.0,,,,,,,,,114588.0,,,,,,,,,,,,,,,8.0,,,8.0,-417636.0,,,,,,85.0,,,,12.0,,0.0,-26.0,,,,,,0.0,1148210.0,1209600.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,7382280.0,,,,,,,6.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,DQlgUH7IEC,RO12,,taul,1K8T,lK27,4rXXVr0,ThrnFOQ,,,xDuL,9_Y1,1Bp0,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,Bt51,cJvF,FzaX,I3fYWu3,oslk,ERyzF_Q,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,,-1
8659,,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,105596.0,,,,80.0,,,50.0,,2845.5,140.0,,,0.0,,,,,16.0,,30500.0,4.026704,,9782.459,,,,,,,,,448.0,,,,,6,,15.0,,,,,,,,,0.0,,,,,36.0,,,,,,85572.0,16.0,,,,,,,,315.0,210.0,,,,,,,,-179892.4,163004.0,126.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,60642.0,,,,,,,,0.0,,,,,,0.0,3353.0,55.0,,,,,14450.0,4.0,,,,197.7,,,,1JGTmBQZiT,RO12,,taul,1K8T,D68y,JGqKjkn,daiGnRstPa,,,DSAx,9_Y1,TjV7,09_Q,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjR0Ac,E3av,UYBR,FzaX,x6S3Wv3,oslk,xPi_44J,LM8l689qOp,4n2X,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
28322,,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,8.0,,1206624.0,,,,40.0,,,0.0,,,28.0,,,0.0,,,,,8.0,,0.0,2.766289,,458233.2,,,,,,,,,126.0,,,,,6,,10.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,8.0,,,,,,,,90.0,60.0,,,,,,,,-2144384.0,1714014.0,54.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,225792.0,,,,,,,,3.0,,,,,,0.0,13482.0,5.0,,,,,387444.0,4.0,,,,197.64,216.0,,,wx50AqAqGL,RO12,,taul,1K8T,AnrR,meVMnpH,maszmRw,,,0xFv,9_Y1,RVjC,09_Q,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,Kz6e,UYBR,FzaX,OwlvdH_,oslk,pDgO8fW,LM8l689qOp,4n2X,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
27250,,,,,,1547.0,14.0,,,,,,176.0,,,,,,,,40.0,50.0,,0.0,16.0,,,463.2,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,3.078829,,,,,,,,18.0,,,,,,,,64,21.0,,1382400.0,,0.0,,,93654.3,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,16.0,-741532.0,,,,,,410.0,,,,0.0,,558.0,,,,,,,8.0,1957990.0,7900.0,,,,,,240.0,,,6.0,0.0,,,,,0.0,,,,2273392.0,,,,,,,12.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,mzKvyx8zhV,RO12,SEuy,taul,1K8T,pGTb,wppdCrr,truNmwM_O14sKdstn_K,hLShqsC,smXZ,sbhw,9_Y1,MBhA,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,5XCaOZT,,TDceha3,5smi,UYBR,FzaX,7JxoOXS,oslk,3ykshbG,LM8l689qOp,,kG3k,WqMG,RAYp,F2FyR07IdsN7I,mj86,,-1
9231,,,,,,497.0,0.0,,,,,,0.0,,,,,,,,124.0,155.0,,2.0,0.0,,,186.64,,,,,,,0.0,,,5012874.0,,,,,,0.0,,,,,,,,,,,,,1.34843,,,,,,,,36.0,,,,,,,12.0,28,0.0,,4263024.0,,0.0,,,220930.8,,10.0,,0.0,,,,,,,,,312501.0,,,,,,,,,,,,,,,40.0,,,56.0,137977.6,,,,,,480.0,,,,60.0,,0.0,4.0,,,,,,0.0,5184000.0,0.0,,,,,,0.0,,,0.0,27.0,,,,,101346.0,,,,10311840.0,,,,,,,24.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,168.0,,,5_lq9aXt5a,RO12,,taul,1K8T,JLbT,1uc3PRP,CRwkRNVRGo,,,SUsF,9_Y1,6TCl,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,pRLg,cJvF,FzaX,0vi6w_1,oslk,Dp9ED8N,LM8l689qOp,,,uWr3,RAYp,F2FyR07IdsN7I,,,-1
18664,,,,,,938.0,0.0,,,,,,12.0,,,,,,,,148.0,185.0,,0.0,8.0,,,220.08,,,,,,,0.0,,,9736800.0,,,,,,0.0,,,,,,,,,,,,,0.7765434,,,,,,,,9.0,,,,,,,,102,0.0,,2168.0,,0.0,,,126328.2,,45.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,8.0,123982.0,,,,,,1835.0,,,,114.0,,21240.0,,,,,,,0.0,1106370.0,422.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,10479920.0,,,,,,,14.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,192.0,,,crIgUHSK8h,RO12,SEuy,taul,1K8T,487l,yz3gqKR,t187Re3NhK,DiYikaZ,smXZ,v92S,9_Y1,RVjC,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,_B0IO8s,,beK4AFX,EdSO,UYBR,FzaX,lHHv1FD,oslk,Kukz_Kt,LM8l689qOp,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,mj86,,-1
25245,,,,,,2632.0,7.0,,,,,,88.0,,,,,,,,176.0,220.0,,0.0,16.0,,,267.68,,,,,,,0.0,,,9375240.0,,,,,,0.0,,,,,,,,,,,,,1.380261,,,,,,,,9.0,,,,,,,,34,0.0,,691200.0,,0.0,,,42985.5,,40.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,8.0,536040.0,,,,,,1890.0,,,,132.0,,46530.0,-24.0,,,,,,0.0,914270.0,176538.0,,,,,,1350.0,,,0.0,9.0,,,,,0.0,,,,10433440.0,,,,,,,18.0,,,78672.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Yddq9ayE15,RO12,,taul,1K8T,JLbT,Xlthli9,n2YfB05aPZ,,,423A,9_Y1,NFMt,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAjbk_S,oWzX,cJvF,FzaX,U8IKsQe,oslk,R2LdzOv,LM8l689qOp,,,TNEC,RAYp,F2FyR07IdsN7I,,,-1
18941,,,,,,910.0,7.0,,,,,,1096.0,,,,,,,,188.0,235.0,,4.0,32.0,,,253.52,,,,,,,0.0,,,2852526.0,,,,,,0.0,,,,,,,,,,,,,0.6116214,,,,,,,,9.0,,,,,,,3.0,32,0.0,,4503440.0,,0.0,,,156681.3,,15.0,,10.0,,,,,,,,,94845.0,,,,,,,,,,,,,,,48.0,,,88.0,133890.0,,,,,,705.0,,,,36.0,,2448.0,-20.0,,,,,,0.0,6959450.0,52684.0,,,,,,185.0,,,0.0,0.0,,,,,169960.0,,,,10730800.0,,,,,,,36.0,,,352140.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8I1q9ayE15,RO12,,taul,1K8T,42Cy,GUg04mC,zMhaz51,,,d8PQ,9_Y1,AKLO,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kZJtVhC,byLP,UYBR,FzaX,6g5Ojel,oslk,UbjqFbB,LM8l689qOp,,,TNEC,RAYp,F2FyR07IdsN7I,,,-1
17430,,,,,,4172.0,21.0,,,,,,3860.0,,,,,,,,840.0,1050.0,,16.0,504.0,,,153.2,,,,,,,0.0,,,405966.0,,,,,,0.0,,,,,,,,,,,,,1.556291,,,,,,,,27.0,,,,,,,9.0,90,959.0,,639256.0,,0.0,,,7506.75,,85.0,,56.0,,,,,,,,,77232.0,,,,,,,,,,,,,,,208.0,,,168.0,-1375224.0,,,,,,2860.0,,,,144.0,,58338.0,,,,,,,0.0,995770.0,327892.0,,,,,,4665.0,,,0.0,9.0,,,,,147105.0,,,,2416608.0,,,,,,,114.0,,,251544.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,366.0,,,Yddq9ayE15,RO12,SEuy,taul,1K8T,JLbT,7z8V8VT,IoHCTe99VL,58iY_MQ,smXZ,rlx_,9_Y1,F_Lu,09_Q,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,Uj1fzuh,,beK4AFX,TddH,UYBR,FzaX,h72fSEp,oslk,e7bTQlu,jySVZNlOJy,,kG3k,TNEC,RAYp,F2FyR07IdsN7I,am7c,,-1
20837,,,,,,7497.0,7.0,,,,,,16.0,,,,,,,,104.0,130.0,,0.0,8.0,,,153.2,,,,,,,0.0,,,4884270.0,,,,,,9.0,,,,,,,,,,,,,5.960479,,,,,,,,9.0,,,,,,,,30,0.0,,248280.0,,3.0,,,15845.49,,25.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,8.0,-406744.0,,,,,,11330.0,,,,60.0,,747.0,,,,,,,24.0,720905.0,55092.0,,,,,,200.0,,,0.0,0.0,,,,,0.0,,,,5559640.0,,,,,,,18.0,,,0.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,138.0,,,4e7gUH7IEC,RO12,,taul,1K8T,0Xwj,ml5AEa8,k10MzgT,,,Tkse,F3hy,1Bp0,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,SssI,UYBR,FzaX,XMrOtFs,oslk,3W_AIRG,jySVZNlOJy,,,WqMG,RAYp,F2FyR07IdsN7I,,,1
24564,,,,,,245.0,7.0,,,,,,268.0,,,,,,,,200.0,250.0,,8.0,40.0,,,166.56,,,,,,,0.0,,,108414.0,,,,,,0.0,,,,,,,,,,,,,3.136937,,,,,,,,9.0,,,,,,,3.0,146,21.0,,90112.0,,0.0,,,5507.22,,10.0,,6.0,,,,,,,,,166488.0,,,,,,,,,,,,,,,160.0,,,136.0,55691.2,,,,,,335.0,,,,72.0,,15039.0,4.0,,,,,,0.0,291120.0,54958.0,,,,,,1425.0,,,0.0,45.0,,,,,18347.0,,,,490268.0,,,,,,,22.0,,,37458.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HYTvyx7ejg,rEUOq2QD1qfkRr6qpua,,taul,1K8T,FgS1,fhk21Ss,ELRUn57,oiSp5s9,,qjVH,9_Y1,RcM7,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,sapArSg,,XTb4AFX,,,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,ELof,szEZ,ZI9m,ib5G6X1eUxUn6,am7c,,-1
29729,,,,,,2527.0,0.0,,,,,,0.0,,,,,,,,468.0,585.0,,8.0,120.0,,,220.08,,,,,,,0.0,,,3925476.0,,,,,,0.0,,,,,,,,,,,,,0.4076052,,,,,,,,18.0,,,,,,,3.0,26,0.0,,2378752.0,,0.0,,,27004.41,,60.0,,16.0,,,,,,,,,52839.0,,,,,,,,,,,,,,,184.0,,,168.0,125590.8,,,,,,1545.0,,,,126.0,,0.0,,,,,,,0.0,1156180.0,291068.0,,,,,,0.0,,,0.0,9.0,,,,,126749.0,,,,6146200.0,,,,,,,80.0,,,304044.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8I1TmBtueT,RO12,,taul,1K8T,AnrR,77f44U8,msIzzNai_Z,,,gsKN,9_Y1,C6Eu,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,gUBu,cJvF,FzaX,tzp8jNM,oslk,5nQ7A2G,LM8l689qOp,,,rgKb,RAYp,F2FyR07IdsN7I,,,-1
35540,,,,,,4375.0,7.0,,,,,,1584.0,,,,,,,,1248.0,1560.0,,44.0,816.0,,,286.96,,,,,,,0.0,,,18714.0,,,,,,0.0,,,,,,,,,,,,,5.05234,,,,,,,,18.0,,,,,,,6.0,86,56.0,,224208.0,,0.0,,,1832.337,,5.0,,74.0,,,,,,,,,735630.0,,,,,,,,,,,,,,,320.0,,,400.0,-1389936.0,,,,,,4160.0,,,,96.0,,6606.0,12.0,,,,,,0.0,157565.0,81568.0,,,,,,7860.0,,,0.0,27.0,,,,,123522.0,,,,511936.0,,,,,,,212.0,,,145254.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,270.0,,,NESWq69R_D,RO12,SEuy,taul,1K8T,TyGl,cfdwv9Q,PAsv0xf,56KwybA,smXZ,6JkR,9_Y1,z5Ry,09_Q,wMei,me75fM6ugJ,kIsH,,uKAI,L84s,h0lfDKh52u4GP,,TQffB_k,,IoI4mKe,xW7K,UYBR,FzaX,hLKvOIl,oslk,iZH2C8o,LM8l689qOp,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,,-1
10146,,,,,,805.0,7.0,,,,,,36.0,,,,,,,,124.0,155.0,,4.0,0.0,,,186.64,,,,,,,0.0,,,5334774.0,,,,,,0.0,,,,,,,,,,,,,4.281777,,,,,,,,9.0,,,,,,,3.0,32,0.0,,2764800.0,,0.0,,,209314.8,,20.0,,0.0,,,,,,,,,178359.0,,,,,,,,,,,,,,,32.0,,,32.0,98380.4,,,,,,485.0,,,,66.0,,198.0,8.0,,,,,,0.0,5184000.0,0.0,,,,,,65.0,,,0.0,9.0,,,,,1209600.0,,,,10468520.0,,,,,,,24.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,kMJt0GoOh3,RO12,,taul,1K8T,wGW5,fLzAmkt,waznHJbSN2,,,EVXS,9_Y1,C7DI,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,bmLh,cJvF,FzaX,TE7NqhB,oslk,7_Nj7qz,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
25959,,,,,,175.0,0.0,,,,,,0.0,,,,,,,,132.0,165.0,,2.0,40.0,,,253.52,,,,,,,0.0,,,4277010.0,,,,,,0.0,,,,,,,,,,,,,5.320017,,,,,,,,9.0,,,,,,,3.0,18,0.0,,2534512.0,,0.0,,,229367.7,,10.0,,4.0,,,,,,,,,74400.0,,,,,,,,,,,,,,,32.0,,,32.0,271110.0,,,,,,495.0,,,,54.0,,0.0,4.0,,,,,,0.0,4356190.0,792038.0,,,,,,0.0,,,0.0,0.0,,,,,554428.0,,,,10454880.0,,,,,,,22.0,,,950442.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,yaKt0Go8Lb,RO12,,taul,1K8T,j_M3,a5zOfm0,V4EEkD4AAZ,,,Y8G_,9_Y1,t_4G,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,E66C,UYBR,FzaX,lRbfSEp,oslk,zccO8fW,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
19045,,,,,,98.0,0.0,,,,,,0.0,,,,,,,,156.0,195.0,,4.0,104.0,,,305.28,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,6583.36,,,,,,4.72805,,,,,,,,9.0,,,,,,,3.0,12,0.0,,1542896.0,,0.0,,,39936.6,,0.0,,12.0,,,,,,,,,247518.0,,,,,,,,,,,,,,,40.0,,,64.0,-190272.0,,,,,,195.0,,,,0.0,,0.0,,,,,,,16.0,754015.0,259264.0,,,,,,0.0,,,0.0,0.0,,,,,33593.0,,,,2076696.0,,,,,,,24.0,,,275262.0,,,,,,,,,,0.0,,,,,,,,14.0,,,,,,,,,,,oUPBcmzkzH,RO12,,taul,1K8T,0Xwj,8uM8M7U,ELRUn57,,,9Uys,HLqf,KubS,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,L84s,CrNX,,,,NGZ_12K,ytee,cJvF,FzaX,7XCQNDb,d0EEeJi,r9joqsI,LM8l689qOp,,,Qcbd,02N6s8f,F2FyR07IdsN7I,,,-1
31934,,,,,,714.0,7.0,,,,,,40.0,,,,,,,,68.0,85.0,,0.0,24.0,,,308.64,,,,,,,0.0,,,1900848.0,,,,,,0.0,,,,,,,,,,,,,5.625935,,,,,,,,9.0,,,,,,,3.0,40,7.0,,633616.0,,0.0,,,166590.6,,15.0,,4.0,,,,,,,,,1035.0,,,,,,,,,,,,,,,16.0,,,8.0,-419040.0,,,,,,400.0,,,,24.0,,104805.0,-26.0,,,,,,0.0,1584040.0,475212.0,,,,,,295.0,,,0.0,18.0,,,,,0.0,,,,5385720.0,,,,,,,8.0,,,950424.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,354.0,,,BQa9tYsdof,RO12,,taul,1K8T,yMvB,lKN4RJE,msIqHk8toE,,,3UB4,9_Y1,YULl,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,P_G6,cJvF,FzaX,wxPYjZW,oslk,dXi2qo0,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
5701,,,,,,518.0,,,,,,,,,,,,,,,256.0,320.0,,0.0,96.0,,,351.12,,,,,,,0.0,,,275646.0,,,,,,0.0,,,,,,,,,,,,,4.109592,,,,,,,,,,,,,,,,40,,,0.0,,0.0,,,87358.5,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,11477.0,,,,,,780.0,,,,72.0,,,16.0,,,,,,8.0,272235.0,78432.0,,,,,,,,,0.0,0.0,,,,,0.0,,,,558416.0,,,,,,,80.0,,,0.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,9rAq9at_88,RO12,,taul,1K8T,TyGl,OENRWXF,9YuuPSz3BI,,,hcvQ,9_Y1,rGJy,VpdQ,IYzP,me75fM6ugJ,kIsH,,g5HH,L84s,NhsEn4L,,,,TDc4Td_,y8W_,cJvF,,rHB9eoy,oslk,1j2Q5_S,,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
33239,,,,,,987.0,7.0,,,,,,1152.0,,,,,,,,244.0,305.0,,4.0,144.0,,,133.12,,,,,,,0.0,,,3090.0,,,,,,0.0,,,,,,,,,,,,,5.831447,,,,,,,,9.0,,,,,,,3.0,58,49.0,,63312.0,,0.0,,,4677.33,,0.0,,8.0,,,,,,,,,17961.0,,,,,,,,,,,,,,,80.0,,,104.0,32001.84,,,,,,1030.0,,,,6.0,,8658.0,,,,,,,0.0,255875.0,48464.0,,,,,,5285.0,,,0.0,0.0,,,,,9002.0,,,,343068.0,,,,,,,50.0,,,11586.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,234.0,,,1GdOj1KXzC,RO12,SEuy,taul,1K8T,lK27,T7ckueW,zA2IZno2NK,4yup7IY,smXZ,U_8b,9_Y1,jdbz,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,iSmvMwd,,TDceha3,NwRz,UYBR,FzaX,WZA8iqZ,oslk,jCiQv5o,LM8l689qOp,,kG3k,kwS7,RAYp,F2FyR07IdsN7I,mj86,,-1
11450,,,,,,2114.0,7.0,,,,,,2204.0,,,,,,,,400.0,500.0,,6.0,248.0,,,220.08,,,,,,,0.0,,,6165180.0,,,,,,0.0,,,,,,,,,,,,,4.655202,,,,,,,,54.0,,,,,,,3.0,38,154.0,,2506272.0,,0.0,,,69435.3,,35.0,,18.0,,,,,,,,,317112.0,,,,,,,,,,,,,,,80.0,,,72.0,-165493.2,,,,,,1800.0,,,,156.0,,2097.0,14.0,,,,,,0.0,2926905.0,658558.0,,,,,,32280.0,,,0.0,9.0,,,,,137697.0,,,,10666920.0,,,,,,,36.0,,,637680.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,AUUt0GoOh3,RO12,,taul,1K8T,lK27,dgtng1z,bGUqwlz,,,B5DQ,9_Y1,t_4G,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,XJ_K,UYBR,FzaX,CWefR8o,oslk,_8WEKx8,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
